Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_24_600,VSS,Metal1,295.4460,106.3000,0.000023
FILLER_24_562,VSS,Metal1,275.7600,105.8400,0.000016
FILLER_24_555,VSS,Metal1,273.8460,106.3000,0.000016
FILLER_24_541,VSS,Metal1,265.6800,105.8400,0.000014
FILLER_24_534,VSS,Metal1,263.7660,106.3000,0.000014
FILLER_24_527,VSS,Metal1,260.4060,106.3000,0.000014
FILLER_24_520,VSS,Metal1,257.0460,106.3000,0.000013
FILLER_24_513,VSS,Metal1,253.6860,106.3000,0.000006
FILLER_24_506,VSS,Metal1,250.3260,106.3000,0.000012
FILLER_24_462,VSS,Metal1,229.2060,106.3000,0.000011
FILLER_24_455,VSS,Metal1,225.8460,106.3000,0.000010
FILLER_24_439,VSS,Metal1,218.1660,106.3000,0.000008
FILLER_24_413,VSS,Metal1,205.6860,106.3000,0.000003
FILLER_24_406,VSS,Metal1,202.3260,106.3000,0.000003
FILLER_24_399,VSS,Metal1,198.9660,106.3000,0.000003
FILLER_24_392,VSS,Metal1,195.6060,106.3000,0.000003
FILLER_24_359,VSS,Metal1,178.5600,105.8400,0.000001
FILLER_24_355,VSS,Metal1,177.1080,106.2160,0.000001
FILLER_24_347,VSS,Metal1,172.5600,105.8400,0.000005
FILLER_24_345,VSS,Metal1,171.8400,105.8400,0.000005
FILLER_24_338,VSS,Metal1,169.6860,106.3000,0.000005
FILLER_24_331,VSS,Metal1,166.3260,106.3000,0.000005
FILLER_24_318,VSS,Metal1,158.6400,105.8400,0.000007
FILLER_24_316,VSS,Metal1,157.9200,105.8400,0.000007
FILLER_24_305,VSS,Metal1,153.1080,106.2160,0.000016
FILLER_24_298,VSS,Metal1,150.4860,106.3000,0.000016
FILLER_24_291,VSS,Metal1,147.1260,106.3000,0.000016
FILLER_24_284,VSS,Metal1,143.7660,106.3000,0.000016
FILLER_24_271,VSS,Metal1,136.7880,106.2160,0.000018
FILLER_24_252,VSS,Metal1,126.9600,105.8400,0.000019
FILLER_24_242,VSS,Metal1,122.1600,105.8400,0.000019
FILLER_24_238,VSS,Metal1,120.9480,106.2160,0.000019
FILLER_24_231,VSS,Metal1,118.3260,106.3000,0.000019
FILLER_24_224,VSS,Metal1,113.5200,105.8400,0.000019
FILLER_24_217,VSS,Metal1,110.1600,105.8400,0.000019
FILLER_24_210,VSS,Metal1,108.2460,106.3000,0.000019
FILLER_24_204,VSS,Metal1,104.1600,105.8400,0.000019
FILLER_24_187,VSS,Metal1,96.4680,106.2160,0.000020
FILLER_24_180,VSS,Metal1,93.8460,106.3000,0.000020
FILLER_24_173,VSS,Metal1,90.4860,106.3000,0.000021
FILLER_24_166,VSS,Metal1,87.1260,106.3000,0.000022
FILLER_24_159,VSS,Metal1,83.7660,106.3000,0.000023
FILLER_24_152,VSS,Metal1,80.4060,106.3000,0.000025
FILLER_24_145,VSS,Metal1,77.0460,106.3000,0.000025
FILLER_24_138,VSS,Metal1,73.6860,106.3000,0.000025
FILLER_24_131,VSS,Metal1,70.3260,106.3000,0.000025
FILLER_24_124,VSS,Metal1,66.9660,106.3000,0.000027
FILLER_24_117,VSS,Metal1,63.6060,106.3000,0.000034
FILLER_24_103,VSS,Metal1,55.4400,105.8400,0.000040
FILLER_24_96,VSS,Metal1,53.5260,106.3000,0.000041
FILLER_24_80,VSS,Metal1,44.4000,105.8400,0.000049
FILLER_24_78,VSS,Metal1,43.6800,105.8400,0.000049
FILLER_24_71,VSS,Metal1,41.5260,106.3000,0.000049
FILLER_24_64,VSS,Metal1,38.1660,106.3000,0.000049
FILLER_24_57,VSS,Metal1,34.8060,106.3000,0.000049
FILLER_24_26,VSS,Metal1,19.1880,106.2160,0.000003
FILLER_24_14,VSS,Metal1,12.9600,105.8400,0.000003
FILLER_24_7,VSS,Metal1,10.8060,106.3000,0.000003
FILLER_24_0,VSS,Metal1,7.4460,106.3000,0.000003
FILLER_23_925,VSS,Metal1,450.0000,105.8400,0.000038
FILLER_23_921,VSS,Metal1,448.7880,105.4630,0.000038
FILLER_23_868,VSS,Metal1,423.3480,105.4630,0.000025
FILLER_23_861,VSS,Metal1,420.7260,105.3790,0.000022
FILLER_23_854,VSS,Metal1,417.3660,105.3790,0.000019
FILLER_23_847,VSS,Metal1,414.0060,105.3790,0.000014
FILLER_23_808,VSS,Metal1,394.5480,105.4630,0.000045
FILLER_23_801,VSS,Metal1,391.9260,105.3790,0.000049
FILLER_23_763,VSS,Metal1,372.2400,105.8400,0.000048
FILLER_23_761,VSS,Metal1,371.5200,105.8400,0.000048
FILLER_23_754,VSS,Metal1,369.3660,105.3790,0.000048
FILLER_23_747,VSS,Metal1,366.0060,105.3790,0.000048
FILLER_23_700,VSS,Metal1,342.0000,105.8400,0.000037
FILLER_23_693,VSS,Metal1,340.0860,105.3790,0.000037
FILLER_23_686,VSS,Metal1,336.7260,105.3790,0.000036
FILLER_23_679,VSS,Metal1,333.3660,105.3790,0.000031
FILLER_23_648,VSS,Metal1,317.7480,105.4630,0.000009
FILLER_23_633,VSS,Metal1,309.8400,105.8400,0.000025
FILLER_23_631,VSS,Metal1,309.1200,105.8400,0.000025
FILLER_23_624,VSS,Metal1,306.9660,105.3790,0.000025
FILLER_23_618,VSS,Metal1,302.8800,105.8400,0.000025
FILLER_23_614,VSS,Metal1,301.4280,105.4630,0.000025
FILLER_23_607,VSS,Metal1,298.8060,105.3790,0.000024
FILLER_23_570,VSS,Metal1,279.6000,105.8400,0.000019
FILLER_23_563,VSS,Metal1,277.6860,105.3790,0.000019
FILLER_23_556,VSS,Metal1,274.3260,105.3790,0.000016
FILLER_23_518,VSS,Metal1,254.8800,105.8400,0.000006
FILLER_23_514,VSS,Metal1,253.4280,105.4630,0.000006
FILLER_23_507,VSS,Metal1,250.8060,105.3790,0.000012
FILLER_23_479,VSS,Metal1,235.9200,105.8400,0.000013
FILLER_23_475,VSS,Metal1,234.7080,105.4630,0.000013
FILLER_23_468,VSS,Metal1,232.0860,105.3790,0.000013
FILLER_23_461,VSS,Metal1,228.7260,105.3790,0.000011
FILLER_23_454,VSS,Metal1,225.3660,105.3790,0.000010
FILLER_23_447,VSS,Metal1,222.0060,105.3790,0.000009
FILLER_23_440,VSS,Metal1,218.6460,105.3790,0.000008
FILLER_23_429,VSS,Metal1,212.1600,105.8400,0.000006
FILLER_23_424,VSS,Metal1,209.5200,105.8400,0.000004
FILLER_23_422,VSS,Metal1,208.8000,105.8400,0.000004
FILLER_23_415,VSS,Metal1,206.6460,105.3790,0.000003
FILLER_23_408,VSS,Metal1,203.2860,105.3790,0.000003
FILLER_23_401,VSS,Metal1,199.9260,105.3790,0.000003
FILLER_23_394,VSS,Metal1,196.5660,105.3790,0.000003
FILLER_23_387,VSS,Metal1,193.2060,105.3790,0.000003
FILLER_23_372,VSS,Metal1,184.5600,105.8400,0.000003
FILLER_23_363,VSS,Metal1,180.2400,105.8400,0.000001
FILLER_23_356,VSS,Metal1,178.3260,105.3790,0.000001
FILLER_23_349,VSS,Metal1,174.9660,105.3790,0.000004
FILLER_23_342,VSS,Metal1,171.6060,105.3790,0.000005
FILLER_23_335,VSS,Metal1,168.2460,105.3790,0.000005
FILLER_23_328,VSS,Metal1,164.8860,105.3790,0.000005
FILLER_23_316,VSS,Metal1,159.1260,105.3790,0.000007
FILLER_23_309,VSS,Metal1,155.7660,105.3790,0.000008
FILLER_23_302,VSS,Metal1,152.4060,105.3790,0.000016
FILLER_23_295,VSS,Metal1,149.0460,105.3790,0.000016
FILLER_23_288,VSS,Metal1,145.6860,105.3790,0.000016
FILLER_23_281,VSS,Metal1,142.3260,105.3790,0.000016
FILLER_23_274,VSS,Metal1,138.9660,105.3790,0.000016
FILLER_23_257,VSS,Metal1,130.0680,105.4630,0.000019
FILLER_23_250,VSS,Metal1,127.4460,105.3790,0.000019
FILLER_23_243,VSS,Metal1,124.0860,105.3790,0.000019
FILLER_23_236,VSS,Metal1,120.7260,105.3790,0.000019
FILLER_23_229,VSS,Metal1,117.3660,105.3790,0.000019
FILLER_23_222,VSS,Metal1,112.5600,105.8400,0.000019
FILLER_23_215,VSS,Metal1,110.6460,105.3790,0.000019
FILLER_23_208,VSS,Metal1,107.2860,105.3790,0.000019
FILLER_23_201,VSS,Metal1,103.9260,105.3790,0.000019
FILLER_23_189,VSS,Metal1,96.9600,105.8400,0.000020
FILLER_23_185,VSS,Metal1,95.5080,105.4630,0.000020
FILLER_23_170,VSS,Metal1,87.6000,105.8400,0.000022
FILLER_23_168,VSS,Metal1,86.8800,105.8400,0.000022
FILLER_23_163,VSS,Metal1,84.4800,105.8400,0.000023
FILLER_23_157,VSS,Metal1,81.6000,105.8400,0.000025
FILLER_23_150,VSS,Metal1,79.4460,105.3790,0.000025
FILLER_23_143,VSS,Metal1,76.0860,105.3790,0.000025
FILLER_23_136,VSS,Metal1,72.7260,105.3790,0.000025
FILLER_23_125,VSS,Metal1,66.2400,105.8400,0.000027
FILLER_23_117,VSS,Metal1,62.8680,105.4630,0.000034
FILLER_23_110,VSS,Metal1,60.2460,105.3790,0.000039
FILLER_23_103,VSS,Metal1,56.8860,105.3790,0.000040
FILLER_23_96,VSS,Metal1,53.5260,105.3790,0.000041
FILLER_23_89,VSS,Metal1,50.1660,105.3790,0.000048
FILLER_23_82,VSS,Metal1,46.8060,105.3790,0.000049
FILLER_23_53,VSS,Metal1,31.6800,105.8400,0.000003
FILLER_23_37,VSS,Metal1,23.7600,105.8400,0.000003
FILLER_23_4,VSS,Metal1,8.1600,105.8400,0.000003
FILLER_23_0,VSS,Metal1,6.7080,105.4630,0.000003
FILLER_22_922,VSS,Metal1,449.2680,98.6560,0.000005
FILLER_22_915,VSS,Metal1,446.6460,98.7400,0.000005
FILLER_22_908,VSS,Metal1,443.2860,98.7400,0.000005
FILLER_22_870,VSS,Metal1,423.8400,98.2800,0.000005
FILLER_22_863,VSS,Metal1,421.6860,98.7400,0.000005
FILLER_22_856,VSS,Metal1,418.3260,98.7400,0.000004
FILLER_22_845,VSS,Metal1,411.8400,98.2800,0.000004
FILLER_22_838,VSS,Metal1,409.6860,98.7400,0.000004
FILLER_22_831,VSS,Metal1,406.3260,98.7400,0.000004
FILLER_22_824,VSS,Metal1,402.9660,98.7400,0.000004
FILLER_22_809,VSS,Metal1,394.3200,98.2800,0.000095
FILLER_22_807,VSS,Metal1,393.6000,98.2800,0.000095
FILLER_22_773,VSS,Metal1,377.7480,98.6560,0.000095
FILLER_22_766,VSS,Metal1,375.1260,98.7400,0.000095
FILLER_22_759,VSS,Metal1,371.7660,98.7400,0.000095
FILLER_22_752,VSS,Metal1,368.4060,98.7400,0.000095
FILLER_22_745,VSS,Metal1,365.0460,98.7400,0.000095
FILLER_22_738,VSS,Metal1,361.6860,98.7400,0.000008
FILLER_22_710,VSS,Metal1,346.8000,98.2800,0.000004
FILLER_22_703,VSS,Metal1,344.8860,98.7400,0.000004
FILLER_22_696,VSS,Metal1,341.5260,98.7400,0.000004
FILLER_22_689,VSS,Metal1,338.1660,98.7400,0.000004
FILLER_22_682,VSS,Metal1,334.8060,98.7400,0.000004
FILLER_22_675,VSS,Metal1,331.4460,98.7400,0.000004
FILLER_22_668,VSS,Metal1,328.0860,98.7400,0.000004
FILLER_22_661,VSS,Metal1,324.7260,98.7400,0.000004
FILLER_22_654,VSS,Metal1,321.3660,98.7400,0.000004
FILLER_22_647,VSS,Metal1,318.0060,98.7400,0.000004
FILLER_22_640,VSS,Metal1,314.6460,98.7400,0.000004
FILLER_22_633,VSS,Metal1,311.2860,98.7400,0.000004
FILLER_22_626,VSS,Metal1,307.9260,98.7400,0.000004
FILLER_22_619,VSS,Metal1,304.5660,98.7400,0.000004
FILLER_22_612,VSS,Metal1,301.2060,98.7400,0.000004
FILLER_22_605,VSS,Metal1,297.8460,98.7400,0.000013
FILLER_22_598,VSS,Metal1,294.4860,98.7400,0.000013
FILLER_22_591,VSS,Metal1,291.1260,98.7400,0.000012
FILLER_22_584,VSS,Metal1,287.7660,98.7400,0.000012
FILLER_22_573,VSS,Metal1,282.4860,98.7400,0.000010
FILLER_22_566,VSS,Metal1,279.1260,98.7400,0.000010
FILLER_22_559,VSS,Metal1,275.7660,98.7400,0.000010
FILLER_22_552,VSS,Metal1,272.4060,98.7400,0.000010
FILLER_22_545,VSS,Metal1,269.0460,98.7400,0.000010
FILLER_22_538,VSS,Metal1,265.6860,98.7400,0.000008
FILLER_22_531,VSS,Metal1,262.3260,98.7400,0.000006
FILLER_22_520,VSS,Metal1,255.6000,98.2800,0.000002
FILLER_22_513,VSS,Metal1,253.6860,98.7400,0.000002
FILLER_22_506,VSS,Metal1,250.3260,98.7400,0.000002
FILLER_22_499,VSS,Metal1,246.9660,98.7400,0.000002
FILLER_22_489,VSS,Metal1,240.7200,98.2800,0.000003
FILLER_22_479,VSS,Metal1,235.9200,98.2800,0.000003
FILLER_22_475,VSS,Metal1,234.7080,98.6560,0.000003
FILLER_22_468,VSS,Metal1,232.0860,98.7400,0.000005
FILLER_22_461,VSS,Metal1,228.7260,98.7400,0.000008
FILLER_22_454,VSS,Metal1,225.3660,98.7400,0.000010
FILLER_22_447,VSS,Metal1,222.0060,98.7400,0.000014
FILLER_22_437,VSS,Metal1,215.7600,98.2800,0.000014
FILLER_22_421,VSS,Metal1,209.5260,98.7400,0.000013
FILLER_22_414,VSS,Metal1,206.1660,98.7400,0.000013
FILLER_22_407,VSS,Metal1,202.8060,98.7400,0.000012
FILLER_22_400,VSS,Metal1,199.4460,98.7400,0.000011
FILLER_22_393,VSS,Metal1,196.0860,98.7400,0.000010
FILLER_22_356,VSS,Metal1,176.8800,98.2800,0.000003
FILLER_22_349,VSS,Metal1,174.9660,98.7400,0.000003
FILLER_22_342,VSS,Metal1,171.6060,98.7400,0.000006
FILLER_22_335,VSS,Metal1,168.2460,98.7400,0.000009
FILLER_22_328,VSS,Metal1,164.8860,98.7400,0.000012
FILLER_22_321,VSS,Metal1,161.5260,98.7400,0.000015
FILLER_22_314,VSS,Metal1,158.1660,98.7400,0.000018
FILLER_22_307,VSS,Metal1,154.8060,98.7400,0.000020
FILLER_22_300,VSS,Metal1,151.4460,98.7400,0.000023
FILLER_22_293,VSS,Metal1,148.0860,98.7400,0.000026
FILLER_22_286,VSS,Metal1,144.7260,98.7400,0.000029
FILLER_22_276,VSS,Metal1,138.4800,98.2800,0.000030
FILLER_22_269,VSS,Metal1,136.5660,98.7400,0.000030
FILLER_22_262,VSS,Metal1,132.4680,98.6560,0.000030
FILLER_22_255,VSS,Metal1,129.8460,98.7400,0.000026
FILLER_22_248,VSS,Metal1,126.4860,98.7400,0.000026
FILLER_22_241,VSS,Metal1,123.1260,98.7400,0.000023
FILLER_22_234,VSS,Metal1,119.7660,98.7400,0.000020
FILLER_22_227,VSS,Metal1,116.4060,98.7400,0.000017
FILLER_22_220,VSS,Metal1,113.0460,98.7400,0.000014
FILLER_22_213,VSS,Metal1,109.6860,98.7400,0.000014
FILLER_22_206,VSS,Metal1,106.3260,98.7400,0.000007
FILLER_22_199,VSS,Metal1,102.9660,98.7400,0.000007
FILLER_22_194,VSS,Metal1,99.1200,98.2800,0.000002
FILLER_22_192,VSS,Metal1,98.4000,98.2800,0.000003
FILLER_22_185,VSS,Metal1,96.2460,98.7400,0.000004
FILLER_22_178,VSS,Metal1,92.8860,98.7400,0.000010
FILLER_22_171,VSS,Metal1,89.5260,98.7400,0.000010
FILLER_22_164,VSS,Metal1,86.1660,98.7400,0.000010
FILLER_22_156,VSS,Metal1,81.5880,98.6560,0.000009
FILLER_22_149,VSS,Metal1,78.9660,98.7400,0.000009
FILLER_22_142,VSS,Metal1,75.6060,98.7400,0.000009
FILLER_22_135,VSS,Metal1,72.2460,98.7400,0.000008
FILLER_22_123,VSS,Metal1,66.4860,98.7400,0.000007
FILLER_22_116,VSS,Metal1,63.1260,98.7400,0.000006
FILLER_22_109,VSS,Metal1,59.7660,98.7400,0.000006
FILLER_22_102,VSS,Metal1,56.4060,98.7400,0.000006
FILLER_22_95,VSS,Metal1,53.0460,98.7400,0.000006
FILLER_22_88,VSS,Metal1,49.6860,98.7400,0.000006
FILLER_22_81,VSS,Metal1,46.3260,98.7400,0.000006
FILLER_22_74,VSS,Metal1,42.9660,98.7400,0.000005
FILLER_22_67,VSS,Metal1,39.6060,98.7400,0.000005
FILLER_22_51,VSS,Metal1,30.4800,98.2800,0.000003
FILLER_22_44,VSS,Metal1,28.5660,98.7400,0.000003
FILLER_22_7,VSS,Metal1,9.3600,98.2800,0.000004
FILLER_22_0,VSS,Metal1,7.4460,98.7400,0.000004
FILLER_21_924,VSS,Metal1,449.7600,98.2800,0.000005
FILLER_21_917,VSS,Metal1,447.6060,97.8190,0.000005
FILLER_21_910,VSS,Metal1,444.2460,97.8190,0.000005
FILLER_21_903,VSS,Metal1,440.8860,97.8190,0.000005
FILLER_21_887,VSS,Metal1,431.7600,98.2800,0.000005
FILLER_21_885,VSS,Metal1,431.0400,98.2800,0.000005
FILLER_21_878,VSS,Metal1,428.8860,97.8190,0.000005
FILLER_21_871,VSS,Metal1,425.5260,97.8190,0.000005
FILLER_21_864,VSS,Metal1,422.1660,97.8190,0.000005
FILLER_21_857,VSS,Metal1,418.8060,97.8190,0.000004
FILLER_21_850,VSS,Metal1,415.4460,97.8190,0.000004
FILLER_21_843,VSS,Metal1,412.0860,97.8190,0.000004
FILLER_21_836,VSS,Metal1,408.7260,97.8190,0.000004
FILLER_21_826,VSS,Metal1,402.4800,98.2800,0.000004
FILLER_21_819,VSS,Metal1,400.5660,97.8190,0.000004
FILLER_21_812,VSS,Metal1,397.2060,97.8190,0.000006
FILLER_21_805,VSS,Metal1,393.8460,97.8190,0.000095
FILLER_21_798,VSS,Metal1,390.4860,97.8190,0.000100
FILLER_21_784,VSS,Metal1,382.3200,98.2800,0.000100
FILLER_21_777,VSS,Metal1,380.4060,97.8190,0.000100
FILLER_21_770,VSS,Metal1,377.0460,97.8190,0.000095
FILLER_21_741,VSS,Metal1,361.9200,98.2800,0.000008
FILLER_21_734,VSS,Metal1,359.7660,97.8190,0.000008
FILLER_21_727,VSS,Metal1,356.4060,97.8190,0.000007
FILLER_21_720,VSS,Metal1,353.0460,97.8190,0.000007
FILLER_21_712,VSS,Metal1,348.4680,97.9030,0.000007
FILLER_21_705,VSS,Metal1,345.8460,97.8190,0.000004
FILLER_21_698,VSS,Metal1,342.4860,97.8190,0.000004
FILLER_21_691,VSS,Metal1,339.1260,97.8190,0.000004
FILLER_21_684,VSS,Metal1,335.7660,97.8190,0.000004
FILLER_21_677,VSS,Metal1,332.4060,97.8190,0.000004
FILLER_21_670,VSS,Metal1,329.0460,97.8190,0.000004
FILLER_21_663,VSS,Metal1,325.6860,97.8190,0.000004
FILLER_21_656,VSS,Metal1,322.3260,97.8190,0.000004
FILLER_21_649,VSS,Metal1,318.9660,97.8190,0.000004
FILLER_21_642,VSS,Metal1,315.6060,97.8190,0.000004
FILLER_21_635,VSS,Metal1,312.2460,97.8190,0.000004
FILLER_21_628,VSS,Metal1,308.8860,97.8190,0.000004
FILLER_21_621,VSS,Metal1,305.5260,97.8190,0.000004
FILLER_21_614,VSS,Metal1,302.1660,97.8190,0.000004
FILLER_21_600,VSS,Metal1,294.0000,98.2800,0.000013
FILLER_21_598,VSS,Metal1,293.2800,98.2800,0.000013
FILLER_21_591,VSS,Metal1,291.1260,97.8190,0.000012
FILLER_21_584,VSS,Metal1,287.7660,97.8190,0.000012
FILLER_21_577,VSS,Metal1,284.4060,97.8190,0.000010
FILLER_21_570,VSS,Metal1,281.0460,97.8190,0.000010
FILLER_21_563,VSS,Metal1,277.6860,97.8190,0.000010
FILLER_21_556,VSS,Metal1,274.3260,97.8190,0.000010
FILLER_21_536,VSS,Metal1,263.2800,98.2800,0.000006
FILLER_21_532,VSS,Metal1,262.0680,97.9030,0.000006
FILLER_21_525,VSS,Metal1,259.4460,97.8190,0.000002
FILLER_21_518,VSS,Metal1,256.0860,97.8190,0.000002
FILLER_21_511,VSS,Metal1,252.7260,97.8190,0.000002
FILLER_21_504,VSS,Metal1,249.3660,97.8190,0.000002
FILLER_21_497,VSS,Metal1,246.0060,97.8190,0.000002
FILLER_21_487,VSS,Metal1,239.7600,98.2800,0.000003
FILLER_21_483,VSS,Metal1,238.5480,97.9030,0.000003
FILLER_21_476,VSS,Metal1,235.9260,97.8190,0.000003
FILLER_21_469,VSS,Metal1,232.5660,97.8190,0.000005
FILLER_21_462,VSS,Metal1,229.2060,97.8190,0.000008
FILLER_21_455,VSS,Metal1,225.8460,97.8190,0.000010
FILLER_21_417,VSS,Metal1,206.1600,98.2800,0.000013
FILLER_21_415,VSS,Metal1,205.4400,98.2800,0.000013
FILLER_21_408,VSS,Metal1,203.2860,97.8190,0.000012
FILLER_21_401,VSS,Metal1,199.9260,97.8190,0.000011
FILLER_21_354,VSS,Metal1,176.1600,98.2800,0.000003
FILLER_21_350,VSS,Metal1,174.7080,97.9030,0.000003
FILLER_21_343,VSS,Metal1,172.0860,97.8190,0.000006
FILLER_21_336,VSS,Metal1,168.7260,97.8190,0.000009
FILLER_21_329,VSS,Metal1,165.3660,97.8190,0.000012
FILLER_21_322,VSS,Metal1,162.0060,97.8190,0.000015
FILLER_21_315,VSS,Metal1,158.6460,97.8190,0.000017
FILLER_21_308,VSS,Metal1,155.2860,97.8190,0.000020
FILLER_21_301,VSS,Metal1,151.9260,97.8190,0.000023
FILLER_21_294,VSS,Metal1,148.5660,97.8190,0.000026
FILLER_21_287,VSS,Metal1,145.2060,97.8190,0.000029
FILLER_21_247,VSS,Metal1,125.2680,97.9030,0.000026
FILLER_21_240,VSS,Metal1,122.6460,97.8190,0.000023
FILLER_21_233,VSS,Metal1,119.2860,97.8190,0.000020
FILLER_21_226,VSS,Metal1,115.9260,97.8190,0.000017
FILLER_21_213,VSS,Metal1,108.9480,97.9030,0.000014
FILLER_21_208,VSS,Metal1,105.8400,98.2800,0.000007
FILLER_21_204,VSS,Metal1,104.6280,97.9030,0.000007
FILLER_21_200,VSS,Metal1,102.0000,98.2800,0.000007
FILLER_21_193,VSS,Metal1,100.0860,97.8190,0.000002
FILLER_21_186,VSS,Metal1,96.7260,97.8190,0.000004
FILLER_21_146,VSS,Metal1,77.5260,97.8190,0.000009
FILLER_21_121,VSS,Metal1,64.3200,98.2800,0.000006
FILLER_21_117,VSS,Metal1,62.8680,97.9030,0.000006
FILLER_21_113,VSS,Metal1,60.2400,98.2800,0.000006
FILLER_21_106,VSS,Metal1,58.3260,97.8190,0.000006
FILLER_21_99,VSS,Metal1,54.9660,97.8190,0.000006
FILLER_21_92,VSS,Metal1,51.6060,97.8190,0.000006
FILLER_21_85,VSS,Metal1,48.2460,97.8190,0.000006
FILLER_21_78,VSS,Metal1,44.8860,97.8190,0.000005
FILLER_21_71,VSS,Metal1,41.5260,97.8190,0.000005
FILLER_21_61,VSS,Metal1,35.2800,98.2800,0.000005
FILLER_21_55,VSS,Metal1,32.4000,98.2800,0.000003
FILLER_21_48,VSS,Metal1,30.4860,97.8190,0.000003
FILLER_21_41,VSS,Metal1,27.1260,97.8190,0.000003
FILLER_21_34,VSS,Metal1,23.7660,97.8190,0.000003
FILLER_21_11,VSS,Metal1,11.5200,98.2800,0.000004
FILLER_21_7,VSS,Metal1,10.0680,97.9030,0.000004
FILLER_21_0,VSS,Metal1,7.4460,97.8190,0.000004
FILLER_20_925,VSS,Metal1,450.0000,90.7200,0.000005
FILLER_20_923,VSS,Metal1,449.2800,90.7200,0.000005
FILLER_20_916,VSS,Metal1,447.1260,91.1800,0.000005
FILLER_20_909,VSS,Metal1,443.7660,91.1800,0.000005
FILLER_20_898,VSS,Metal1,437.2800,90.7200,0.000005
FILLER_20_891,VSS,Metal1,435.1260,91.1800,0.000005
FILLER_20_886,VSS,Metal1,431.2800,90.7200,0.000005
FILLER_20_884,VSS,Metal1,430.5600,90.7200,0.000005
FILLER_20_877,VSS,Metal1,428.4060,91.1800,0.000004
FILLER_20_870,VSS,Metal1,425.0460,91.1800,0.000004
FILLER_20_863,VSS,Metal1,421.6860,91.1800,0.000004
FILLER_20_856,VSS,Metal1,418.3260,91.1800,0.000004
FILLER_20_849,VSS,Metal1,414.9660,91.1800,0.000004
FILLER_20_842,VSS,Metal1,411.6060,91.1800,0.000004
FILLER_20_814,VSS,Metal1,396.7200,90.7200,0.000004
FILLER_20_810,VSS,Metal1,395.5080,91.0960,0.000004
FILLER_20_803,VSS,Metal1,392.8860,91.1800,0.000004
FILLER_20_796,VSS,Metal1,389.5260,91.1800,0.000005
FILLER_20_789,VSS,Metal1,386.1660,91.1800,0.000006
FILLER_20_782,VSS,Metal1,382.8060,91.1800,0.000006
FILLER_20_775,VSS,Metal1,379.4460,91.1800,0.000006
FILLER_20_768,VSS,Metal1,376.0860,91.1800,0.000006
FILLER_20_761,VSS,Metal1,372.7260,91.1800,0.000005
FILLER_20_754,VSS,Metal1,369.3660,91.1800,0.000005
FILLER_20_747,VSS,Metal1,366.0060,91.1800,0.000004
FILLER_20_736,VSS,Metal1,359.2800,90.7200,0.000004
FILLER_20_732,VSS,Metal1,358.0680,91.0960,0.000004
FILLER_20_725,VSS,Metal1,355.4460,91.1800,0.000002
FILLER_20_718,VSS,Metal1,352.0860,91.1800,0.000002
FILLER_20_711,VSS,Metal1,348.7260,91.1800,0.000002
FILLER_20_704,VSS,Metal1,345.3660,91.1800,0.000002
FILLER_20_697,VSS,Metal1,342.0060,91.1800,0.000002
FILLER_20_690,VSS,Metal1,338.6460,91.1800,0.000002
FILLER_20_683,VSS,Metal1,335.2860,91.1800,0.000002
FILLER_20_676,VSS,Metal1,331.9260,91.1800,0.000001
FILLER_20_669,VSS,Metal1,328.5660,91.1800,0.000001
FILLER_20_662,VSS,Metal1,325.2060,91.1800,0.000003
FILLER_20_655,VSS,Metal1,321.8460,91.1800,0.000003
FILLER_20_648,VSS,Metal1,318.4860,91.1800,0.000009
FILLER_20_641,VSS,Metal1,315.1260,91.1800,0.000010
FILLER_20_634,VSS,Metal1,311.7660,91.1800,0.000011
FILLER_20_627,VSS,Metal1,308.4060,91.1800,0.000013
FILLER_20_616,VSS,Metal1,301.9200,90.7200,0.000013
FILLER_20_612,VSS,Metal1,300.4680,91.0960,0.000014
FILLER_20_605,VSS,Metal1,297.8460,91.1800,0.000014
FILLER_20_600,VSS,Metal1,294.0000,90.7200,0.000014
FILLER_20_598,VSS,Metal1,293.2800,90.7200,0.000014
FILLER_20_591,VSS,Metal1,291.1260,91.1800,0.000015
FILLER_20_584,VSS,Metal1,287.7660,91.1800,0.000017
FILLER_20_577,VSS,Metal1,284.4060,91.1800,0.000017
FILLER_20_570,VSS,Metal1,281.0460,91.1800,0.000017
FILLER_20_542,VSS,Metal1,266.1600,90.7200,0.000018
FILLER_20_540,VSS,Metal1,265.4400,90.7200,0.000018
FILLER_20_533,VSS,Metal1,263.2860,91.1800,0.000018
FILLER_20_526,VSS,Metal1,259.9260,91.1800,0.000018
FILLER_20_519,VSS,Metal1,256.5660,91.1800,0.000010
FILLER_20_512,VSS,Metal1,253.2060,91.1800,0.000003
FILLER_20_488,VSS,Metal1,240.2400,90.7200,0.000004
FILLER_20_484,VSS,Metal1,239.0280,91.0960,0.000004
FILLER_20_477,VSS,Metal1,236.4060,91.1800,0.000005
FILLER_20_470,VSS,Metal1,233.0460,91.1800,0.000005
FILLER_20_463,VSS,Metal1,229.6860,91.1800,0.000005
FILLER_20_456,VSS,Metal1,226.3260,91.1800,0.000005
FILLER_20_449,VSS,Metal1,222.9660,91.1800,0.000003
FILLER_20_430,VSS,Metal1,212.6400,90.7200,0.000003
FILLER_20_426,VSS,Metal1,211.1880,91.0960,0.000002
