Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_42_155,VDD,Metal1,81.8490,177.0610,1.199997
FILLER_42_148,VDD,Metal1,77.2800,177.6600,1.199997
FILLER_42_141,VDD,Metal1,75.1290,177.0610,1.199990
FILLER_42_128,VDD,Metal1,68.8890,177.0610,1.199988
FILLER_42_121,VDD,Metal1,65.5290,177.0610,1.199988
FILLER_42_114,VDD,Metal1,62.1690,177.0610,1.199989
FILLER_42_107,VDD,Metal1,58.8090,177.0610,1.199990
FILLER_42_100,VDD,Metal1,55.4490,177.0610,1.199991
FILLER_42_93,VDD,Metal1,52.0890,177.0610,1.199991
FILLER_42_86,VDD,Metal1,48.7290,177.0610,1.199995
FILLER_42_79,VDD,Metal1,45.3690,177.0610,1.199995
FILLER_42_72,VDD,Metal1,42.0090,177.0610,1.199996
FILLER_42_65,VDD,Metal1,38.6490,177.0610,1.199996
FILLER_42_58,VDD,Metal1,35.2890,177.0610,1.199996
FILLER_42_51,VDD,Metal1,31.9290,177.0610,1.199997
FILLER_42_16,VDD,Metal1,13.6800,177.6600,1.199997
FILLER_42_14,VDD,Metal1,12.9600,177.6600,1.199997
FILLER_42_7,VDD,Metal1,10.8090,177.0610,1.199997
FILLER_42_0,VDD,Metal1,7.4490,177.0610,1.199997
FILLER_41_924,VDD,Metal1,449.7600,170.1000,1.199985
FILLER_41_920,VDD,Metal1,448.3310,170.6960,1.199985
FILLER_41_891,VDD,Metal1,433.9200,170.1000,1.199985
FILLER_41_887,VDD,Metal1,432.4910,170.6960,1.199985
FILLER_41_880,VDD,Metal1,429.8490,170.6980,1.199985
FILLER_41_873,VDD,Metal1,426.4890,170.6980,1.199985
FILLER_41_866,VDD,Metal1,423.1290,170.6980,1.199988
FILLER_41_859,VDD,Metal1,419.7690,170.6980,1.199990
FILLER_41_852,VDD,Metal1,416.4090,170.6980,1.199991
FILLER_41_815,VDD,Metal1,397.2000,170.1000,1.199992
FILLER_41_813,VDD,Metal1,396.4800,170.1000,1.199992
FILLER_41_808,VDD,Metal1,393.8400,170.1000,1.199990
FILLER_41_806,VDD,Metal1,393.1200,170.1000,1.199990
FILLER_41_795,VDD,Metal1,387.8400,170.1000,1.199989
FILLER_41_791,VDD,Metal1,386.4110,170.6960,1.199987
FILLER_41_784,VDD,Metal1,383.7690,170.6980,1.199986
FILLER_41_777,VDD,Metal1,380.4090,170.6980,1.199985
FILLER_41_770,VDD,Metal1,377.0490,170.6980,1.199984
FILLER_41_763,VDD,Metal1,373.6890,170.6980,1.199980
FILLER_41_742,VDD,Metal1,362.4000,170.1000,1.199980
FILLER_41_738,VDD,Metal1,360.9710,170.6960,1.199980
FILLER_41_731,VDD,Metal1,358.3290,170.6980,1.199980
FILLER_41_724,VDD,Metal1,354.9690,170.6980,1.199981
FILLER_41_717,VDD,Metal1,351.6090,170.6980,1.199987
FILLER_41_702,VDD,Metal1,342.9600,170.1000,1.199989
FILLER_41_676,VDD,Metal1,331.9290,170.6980,1.199990
FILLER_41_669,VDD,Metal1,328.5690,170.6980,1.199991
FILLER_41_662,VDD,Metal1,325.2090,170.6980,1.199992
FILLER_41_609,VDD,Metal1,299.0510,170.6960,1.199989
FILLER_41_599,VDD,Metal1,293.5200,170.1000,1.199989
FILLER_41_597,VDD,Metal1,292.8000,170.1000,1.199989
FILLER_41_590,VDD,Metal1,290.6490,170.6980,1.199989
FILLER_41_582,VDD,Metal1,286.0910,170.6960,1.199989
FILLER_41_575,VDD,Metal1,283.4490,170.6980,1.199989
FILLER_41_568,VDD,Metal1,280.0890,170.6980,1.199989
FILLER_41_561,VDD,Metal1,276.7290,170.6980,1.199989
FILLER_41_554,VDD,Metal1,273.3690,170.6980,1.199989
FILLER_41_516,VDD,Metal1,253.6800,170.1000,1.199994
FILLER_41_502,VDD,Metal1,246.9600,170.1000,1.199996
FILLER_41_491,VDD,Metal1,241.9200,170.1000,1.199993
FILLER_41_487,VDD,Metal1,240.4910,170.6960,1.199993
FILLER_41_480,VDD,Metal1,237.8490,170.6980,1.199993
FILLER_41_473,VDD,Metal1,234.4890,170.6980,1.199992
FILLER_41_466,VDD,Metal1,231.1290,170.6980,1.199991
FILLER_41_456,VDD,Metal1,224.8800,170.1000,1.199990
FILLER_41_454,VDD,Metal1,224.1600,170.1000,1.199990
FILLER_41_447,VDD,Metal1,222.0090,170.6980,1.199990
FILLER_41_440,VDD,Metal1,218.6490,170.6980,1.199990
FILLER_41_433,VDD,Metal1,215.2890,170.6980,1.199990
FILLER_41_426,VDD,Metal1,211.9290,170.6980,1.199990
FILLER_41_416,VDD,Metal1,205.6800,170.1000,1.199990
FILLER_41_405,VDD,Metal1,200.6400,170.1000,1.199991
FILLER_41_398,VDD,Metal1,198.4890,170.6980,1.199991
FILLER_41_391,VDD,Metal1,195.1290,170.6980,1.199991
FILLER_41_384,VDD,Metal1,191.7690,170.6980,1.199991
FILLER_41_377,VDD,Metal1,188.4090,170.6980,1.199991
FILLER_41_366,VDD,Metal1,181.6800,170.1000,1.199992
FILLER_41_362,VDD,Metal1,180.4910,170.6960,1.199992
FILLER_41_355,VDD,Metal1,177.8490,170.6980,1.199997
FILLER_41_348,VDD,Metal1,174.4890,170.6980,1.199997
FILLER_41_341,VDD,Metal1,171.1290,170.6980,1.199998
FILLER_41_334,VDD,Metal1,167.7690,170.6980,1.199997
FILLER_41_327,VDD,Metal1,164.4090,170.6980,1.199995
FILLER_41_320,VDD,Metal1,161.0490,170.6980,1.199995
FILLER_41_313,VDD,Metal1,157.6890,170.6980,1.199993
FILLER_41_274,VDD,Metal1,137.7600,170.1000,1.199955
FILLER_41_270,VDD,Metal1,136.3310,170.6960,1.199955
FILLER_41_263,VDD,Metal1,133.6890,170.6980,1.199955
FILLER_41_256,VDD,Metal1,130.3290,170.6980,1.199955
FILLER_41_249,VDD,Metal1,126.9690,170.6980,1.199955
FILLER_41_242,VDD,Metal1,122.8910,170.6960,1.199955
FILLER_41_219,VDD,Metal1,111.1200,170.1000,1.199958
FILLER_41_215,VDD,Metal1,109.9310,170.6960,1.199958
FILLER_41_208,VDD,Metal1,107.2890,170.6980,1.199989
FILLER_41_177,VDD,Metal1,91.6910,170.6960,1.199992
FILLER_41_170,VDD,Metal1,89.0490,170.6980,1.199991
FILLER_41_163,VDD,Metal1,85.6890,170.6980,1.199988
FILLER_41_156,VDD,Metal1,82.3290,170.6980,1.199984
FILLER_41_149,VDD,Metal1,78.9690,170.6980,1.199984
FILLER_41_127,VDD,Metal1,66.9600,170.1000,1.199970
FILLER_41_123,VDD,Metal1,65.7710,170.6960,1.199970
FILLER_41_116,VDD,Metal1,63.1290,170.6980,1.199965
FILLER_41_109,VDD,Metal1,59.7690,170.6980,1.199965
FILLER_41_102,VDD,Metal1,56.4090,170.6980,1.199965
FILLER_41_89,VDD,Metal1,49.4510,170.6960,1.199964
FILLER_41_82,VDD,Metal1,46.8090,170.6980,1.199964
FILLER_41_76,VDD,Metal1,42.7200,170.1000,1.199966
FILLER_41_69,VDD,Metal1,40.5690,170.6980,1.199966
FILLER_41_62,VDD,Metal1,37.2090,170.6980,1.199967
FILLER_41_55,VDD,Metal1,33.8490,170.6980,1.199968
FILLER_41_48,VDD,Metal1,30.4890,170.6980,1.199982
FILLER_41_7,VDD,Metal1,9.3600,170.1000,1.199989
FILLER_41_0,VDD,Metal1,7.4490,170.6980,1.199989
FILLER_40_919,VDD,Metal1,448.5690,169.5010,1.199985
FILLER_40_912,VDD,Metal1,445.2090,169.5010,1.199985
FILLER_40_895,VDD,Metal1,435.6000,170.1000,1.199985
FILLER_40_871,VDD,Metal1,425.5290,169.5010,1.199987
FILLER_40_864,VDD,Metal1,422.1690,169.5010,1.199989
FILLER_40_832,VDD,Metal1,405.3600,170.1000,1.199992
FILLER_40_830,VDD,Metal1,404.6400,170.1000,1.199992
FILLER_40_786,VDD,Metal1,384.7290,169.5010,1.199987
FILLER_40_779,VDD,Metal1,381.3690,169.5010,1.199986
FILLER_40_772,VDD,Metal1,378.0090,169.5010,1.199985
FILLER_40_739,VDD,Metal1,360.7200,170.1000,1.199980
FILLER_40_737,VDD,Metal1,360.0000,170.1000,1.199980
FILLER_40_724,VDD,Metal1,354.2510,169.5030,1.199981
FILLER_40_717,VDD,Metal1,351.6090,169.5010,1.199987
FILLER_40_710,VDD,Metal1,348.2490,169.5010,1.199987
FILLER_40_677,VDD,Metal1,330.9600,170.1000,1.199990
FILLER_40_675,VDD,Metal1,330.2400,170.1000,1.199991
FILLER_40_668,VDD,Metal1,328.0890,169.5010,1.199992
FILLER_40_618,VDD,Metal1,302.8800,170.1000,1.199992
FILLER_40_612,VDD,Metal1,300.0000,170.1000,1.199990
FILLER_40_573,VDD,Metal1,281.2800,170.1000,1.199989
FILLER_40_569,VDD,Metal1,279.8510,169.5030,1.199989
FILLER_40_562,VDD,Metal1,277.2090,169.5010,1.199989
FILLER_40_555,VDD,Metal1,273.8490,169.5010,1.199989
FILLER_40_490,VDD,Metal1,241.4400,170.1000,1.199993
FILLER_40_483,VDD,Metal1,239.2890,169.5010,1.199993
FILLER_40_476,VDD,Metal1,235.9290,169.5010,1.199992
FILLER_40_469,VDD,Metal1,232.5690,169.5010,1.199991
FILLER_40_462,VDD,Metal1,229.2090,169.5010,1.199990
FILLER_40_455,VDD,Metal1,225.8490,169.5010,1.199990
FILLER_40_448,VDD,Metal1,222.4890,169.5010,1.199990
FILLER_40_441,VDD,Metal1,219.1290,169.5010,1.199990
FILLER_40_434,VDD,Metal1,215.7690,169.5010,1.199990
FILLER_40_401,VDD,Metal1,198.7200,170.1000,1.199991
FILLER_40_397,VDD,Metal1,197.2910,169.5030,1.199991
FILLER_40_390,VDD,Metal1,194.6490,169.5010,1.199991
FILLER_40_383,VDD,Metal1,191.2890,169.5010,1.199991
FILLER_40_376,VDD,Metal1,187.9290,169.5010,1.199991
FILLER_40_369,VDD,Metal1,184.5690,169.5010,1.199992
FILLER_40_362,VDD,Metal1,181.2090,169.5010,1.199992
FILLER_40_355,VDD,Metal1,177.8490,169.5010,1.199997
FILLER_40_348,VDD,Metal1,174.4890,169.5010,1.199997
FILLER_40_341,VDD,Metal1,171.1290,169.5010,1.199998
FILLER_40_334,VDD,Metal1,167.7690,169.5010,1.199997
FILLER_40_318,VDD,Metal1,160.0890,169.5010,1.199994
FILLER_40_298,VDD,Metal1,149.2800,170.1000,1.199991
FILLER_40_294,VDD,Metal1,147.8510,169.5030,1.199991
FILLER_40_287,VDD,Metal1,145.2090,169.5010,1.199991
FILLER_40_280,VDD,Metal1,141.8490,169.5010,1.199981
FILLER_40_222,VDD,Metal1,113.2910,169.5030,1.199958
FILLER_40_215,VDD,Metal1,110.6490,169.5010,1.199958
FILLER_40_208,VDD,Metal1,107.2890,169.5010,1.199989
FILLER_40_201,VDD,Metal1,103.9290,169.5010,1.199992
FILLER_40_194,VDD,Metal1,100.5690,169.5010,1.199992
FILLER_40_176,VDD,Metal1,90.4800,170.1000,1.199991
FILLER_40_174,VDD,Metal1,89.7600,170.1000,1.199991
FILLER_40_167,VDD,Metal1,87.6090,169.5010,1.199991
FILLER_40_160,VDD,Metal1,84.2490,169.5010,1.199988
FILLER_40_132,VDD,Metal1,69.3600,170.1000,1.199982
FILLER_40_130,VDD,Metal1,68.6400,170.1000,1.199982
FILLER_40_123,VDD,Metal1,66.4890,169.5010,1.199970
FILLER_40_116,VDD,Metal1,63.1290,169.5010,1.199965
FILLER_40_106,VDD,Metal1,56.8800,170.1000,1.199965
FILLER_40_71,VDD,Metal1,40.0800,170.1000,1.199966
FILLER_40_64,VDD,Metal1,38.1690,169.5010,1.199966
FILLER_40_55,VDD,Metal1,33.1310,169.5030,1.199968
FILLER_40_48,VDD,Metal1,30.4890,169.5010,1.199982
FILLER_40_41,VDD,Metal1,27.1290,169.5010,1.199983
FILLER_40_7,VDD,Metal1,10.8090,169.5010,1.199989
FILLER_40_0,VDD,Metal1,7.4490,169.5010,1.199989
FILLER_39_922,VDD,Metal1,449.2910,163.1360,1.199956
FILLER_39_915,VDD,Metal1,446.6490,163.1380,1.199956
FILLER_39_908,VDD,Metal1,443.2890,163.1380,1.199956
FILLER_39_871,VDD,Metal1,424.0800,162.5400,1.199956
FILLER_39_864,VDD,Metal1,422.1690,163.1380,1.199956
FILLER_39_816,VDD,Metal1,397.9200,162.5400,1.199994
FILLER_39_802,VDD,Metal1,390.9600,162.5400,1.199980
FILLER_39_798,VDD,Metal1,389.7710,163.1360,1.199980
FILLER_39_754,VDD,Metal1,369.3690,163.1380,1.199965
FILLER_39_725,VDD,Metal1,354.2400,162.5400,1.199967
FILLER_39_718,VDD,Metal1,350.8800,162.5400,1.199969
FILLER_39_714,VDD,Metal1,349.4510,163.1360,1.199969
FILLER_39_610,VDD,Metal1,298.8000,162.5400,1.199960
FILLER_39_608,VDD,Metal1,298.0800,162.5400,1.199956
FILLER_39_601,VDD,Metal1,295.9290,163.1380,1.199956
FILLER_39_594,VDD,Metal1,292.5690,163.1380,1.199955
FILLER_39_563,VDD,Metal1,276.9710,163.1360,1.199955
FILLER_39_558,VDD,Metal1,273.8400,162.5400,1.199955
FILLER_39_554,VDD,Metal1,272.6510,163.1360,1.199961
FILLER_39_543,VDD,Metal1,266.6400,162.5400,1.199967
FILLER_39_541,VDD,Metal1,265.9200,162.5400,1.199968
FILLER_39_527,VDD,Metal1,258.9600,162.5400,1.199971
FILLER_39_523,VDD,Metal1,257.7710,163.1360,1.199971
FILLER_39_516,VDD,Metal1,255.1290,163.1380,1.199987
FILLER_39_492,VDD,Metal1,242.1600,162.5400,1.199990
FILLER_39_478,VDD,Metal1,235.4400,162.5400,1.199989
FILLER_39_471,VDD,Metal1,233.5290,163.1380,1.199989
FILLER_39_464,VDD,Metal1,230.1690,163.1380,1.199988
FILLER_39_457,VDD,Metal1,226.8090,163.1380,1.199988
FILLER_39_450,VDD,Metal1,223.4490,163.1380,1.199988
FILLER_39_443,VDD,Metal1,220.0890,163.1380,1.199988
FILLER_39_393,VDD,Metal1,195.3710,163.1360,1.199991
FILLER_39_386,VDD,Metal1,192.7290,163.1380,1.199992
FILLER_39_379,VDD,Metal1,189.3690,163.1380,1.199993
FILLER_39_372,VDD,Metal1,186.0090,163.1380,1.199993
FILLER_39_366,VDD,Metal1,181.9200,162.5400,1.199993
FILLER_39_362,VDD,Metal1,180.4910,163.1360,1.199993
FILLER_39_355,VDD,Metal1,177.8490,163.1380,1.199993
FILLER_39_348,VDD,Metal1,174.4890,163.1380,1.199994
FILLER_39_341,VDD,Metal1,171.1290,163.1380,1.199994
FILLER_39_334,VDD,Metal1,167.7690,163.1380,1.199988
FILLER_39_306,VDD,Metal1,152.8800,162.5400,1.199988
FILLER_39_302,VDD,Metal1,151.6910,163.1360,1.199988
FILLER_39_295,VDD,Metal1,149.0490,163.1380,1.199987
FILLER_39_288,VDD,Metal1,145.6890,163.1380,1.199987
FILLER_39_281,VDD,Metal1,142.3290,163.1380,1.199986
FILLER_39_274,VDD,Metal1,138.9690,163.1380,1.199986
FILLER_39_267,VDD,Metal1,135.6090,163.1380,1.199986
FILLER_39_260,VDD,Metal1,132.2490,163.1380,1.199986
FILLER_39_250,VDD,Metal1,126.0000,162.5400,1.199985
FILLER_39_241,VDD,Metal1,122.4110,163.1360,1.199982
FILLER_39_225,VDD,Metal1,114.7310,163.1360,1.199982
FILLER_39_218,VDD,Metal1,112.0890,163.1380,1.199981
FILLER_39_211,VDD,Metal1,108.7290,163.1380,1.199981
FILLER_39_204,VDD,Metal1,105.3690,163.1380,1.199981
FILLER_39_197,VDD,Metal1,102.0090,163.1380,1.199981
FILLER_39_190,VDD,Metal1,98.6490,163.1380,1.199997
FILLER_39_172,VDD,Metal1,89.2910,163.1360,1.199997
FILLER_39_165,VDD,Metal1,86.6490,163.1380,1.199997
FILLER_39_131,VDD,Metal1,70.3290,163.1380,1.199959
FILLER_39_124,VDD,Metal1,66.9690,163.1380,1.199959
FILLER_39_96,VDD,Metal1,52.0800,162.5400,1.199959
FILLER_39_92,VDD,Metal1,50.8910,163.1360,1.199963
FILLER_39_85,VDD,Metal1,48.2490,163.1380,1.199963
FILLER_39_78,VDD,Metal1,44.8890,163.1380,1.199965
FILLER_39_71,VDD,Metal1,41.5290,163.1380,1.199967
FILLER_39_64,VDD,Metal1,38.1690,163.1380,1.199989
FILLER_39_57,VDD,Metal1,34.8090,163.1380,1.199991
FILLER_39_50,VDD,Metal1,31.4490,163.1380,1.199991
FILLER_39_43,VDD,Metal1,28.0890,163.1380,1.199992
FILLER_39_36,VDD,Metal1,24.7290,163.1380,1.199993
FILLER_39_27,VDD,Metal1,19.6910,163.1360,1.199996
FILLER_39_16,VDD,Metal1,13.6800,162.5400,1.199995
FILLER_39_14,VDD,Metal1,12.9600,162.5400,1.199995
FILLER_39_7,VDD,Metal1,10.8090,163.1380,1.199995
FILLER_39_0,VDD,Metal1,7.4490,163.1380,1.199995
FILLER_38_925,VDD,Metal1,450.0000,162.5400,1.199956
FILLER_38_918,VDD,Metal1,448.0890,161.9410,1.199956
FILLER_38_911,VDD,Metal1,444.7290,161.9410,1.199956
FILLER_38_874,VDD,Metal1,425.5200,162.5400,1.199956
FILLER_38_870,VDD,Metal1,424.3310,161.9430,1.199956
FILLER_38_863,VDD,Metal1,421.6890,161.9410,1.199956
FILLER_38_856,VDD,Metal1,418.3290,161.9410,1.199958
FILLER_38_846,VDD,Metal1,412.0800,162.5400,1.199977
FILLER_38_834,VDD,Metal1,406.5600,162.5400,1.199977
FILLER_38_786,VDD,Metal1,383.5200,162.5400,1.199960
FILLER_38_779,VDD,Metal1,381.3690,161.9410,1.199960
FILLER_38_772,VDD,Metal1,378.0090,161.9410,1.199960
FILLER_38_765,VDD,Metal1,374.6490,161.9410,1.199964
FILLER_38_758,VDD,Metal1,371.2890,161.9410,1.199964
FILLER_38_720,VDD,Metal1,351.6000,162.5400,1.199967
FILLER_38_713,VDD,Metal1,349.6890,161.9410,1.199969
FILLER_38_706,VDD,Metal1,346.3290,161.9410,1.199971
FILLER_38_686,VDD,Metal1,335.5200,162.5400,1.199974
FILLER_38_671,VDD,Metal1,328.0800,162.5400,1.199979
FILLER_38_660,VDD,Metal1,323.0400,162.5400,1.199979
FILLER_38_656,VDD,Metal1,321.6110,161.9430,1.199989
FILLER_38_645,VDD,Metal1,315.6000,162.5400,1.199973
FILLER_38_643,VDD,Metal1,314.8800,162.5400,1.199973
FILLER_38_628,VDD,Metal1,307.4400,162.5400,1.199963
FILLER_38_626,VDD,Metal1,306.7200,162.5400,1.199963
FILLER_38_610,VDD,Metal1,299.0400,162.5400,1.199960
FILLER_38_606,VDD,Metal1,297.6110,161.9430,1.199956
FILLER_38_595,VDD,Metal1,291.8400,162.5400,1.199955
FILLER_38_588,VDD,Metal1,289.6890,161.9410,1.199955
FILLER_38_581,VDD,Metal1,286.3290,161.9410,1.199955
FILLER_38_575,VDD,Metal1,282.0000,162.5400,1.199955
FILLER_38_573,VDD,Metal1,281.2800,162.5400,1.199955
FILLER_38_566,VDD,Metal1,279.1290,161.9410,1.199955
FILLER_38_554,VDD,Metal1,272.1600,162.5400,1.199961
FILLER_38_547,VDD,Metal1,270.0090,161.9410,1.199961
FILLER_38_541,VDD,Metal1,265.6800,162.5400,1.199968
FILLER_38_525,VDD,Metal1,259.4490,161.9410,1.199971
FILLER_38_476,VDD,Metal1,235.2110,161.9430,1.199989
FILLER_38_469,VDD,Metal1,232.5690,161.9410,1.199988
FILLER_38_436,VDD,Metal1,215.2800,162.5400,1.199983
FILLER_38_432,VDD,Metal1,214.0910,161.9430,1.199982
FILLER_38_421,VDD,Metal1,208.0800,162.5400,1.199982
FILLER_38_419,VDD,Metal1,207.3600,162.5400,1.199982
FILLER_38_408,VDD,Metal1,201.8400,162.5400,1.199982
FILLER_38_404,VDD,Metal1,200.6510,161.9430,1.199982
FILLER_38_397,VDD,Metal1,198.0090,161.9410,1.199982
FILLER_38_390,VDD,Metal1,194.6490,161.9410,1.199991
FILLER_38_383,VDD,Metal1,191.2890,161.9410,1.199992
FILLER_38_360,VDD,Metal1,178.8000,162.5400,1.199993
FILLER_38_353,VDD,Metal1,176.8890,161.9410,1.199994
FILLER_38_345,VDD,Metal1,172.3310,161.9430,1.199994
FILLER_38_338,VDD,Metal1,169.6890,161.9410,1.199994
FILLER_38_331,VDD,Metal1,166.3290,161.9410,1.199988
FILLER_38_324,VDD,Metal1,162.9690,161.9410,1.199988
FILLER_38_317,VDD,Metal1,159.6090,161.9410,1.199988
FILLER_38_310,VDD,Metal1,156.2490,161.9410,1.199988
FILLER_38_303,VDD,Metal1,152.8890,161.9410,1.199988
FILLER_38_296,VDD,Metal1,149.5290,161.9410,1.199988
FILLER_38_289,VDD,Metal1,146.1690,161.9410,1.199987
FILLER_38_245,VDD,Metal1,125.0490,161.9410,1.199985
FILLER_38_239,VDD,Metal1,120.7200,162.5400,1.199982
FILLER_38_237,VDD,Metal1,120.0000,162.5400,1.199982
FILLER_38_230,VDD,Metal1,117.8490,161.9410,1.199982
FILLER_38_223,VDD,Metal1,114.4890,161.9410,1.199982
FILLER_38_216,VDD,Metal1,111.1290,161.9410,1.199981
FILLER_38_209,VDD,Metal1,107.7690,161.9410,1.199981
FILLER_38_202,VDD,Metal1,104.4090,161.9410,1.199981
FILLER_38_186,VDD,Metal1,96.7290,161.9410,1.199998
FILLER_38_179,VDD,Metal1,93.3690,161.9410,1.199998
FILLER_38_170,VDD,Metal1,87.6000,162.5400,1.199997
FILLER_38_160,VDD,Metal1,83.0400,162.5400,1.199995
FILLER_38_145,VDD,Metal1,75.8400,162.5400,1.199960
FILLER_38_138,VDD,Metal1,73.6890,161.9410,1.199960
FILLER_38_131,VDD,Metal1,70.3290,161.9410,1.199959
FILLER_38_103,VDD,Metal1,55.4400,162.5400,1.199959
FILLER_38_96,VDD,Metal1,53.5290,161.9410,1.199959
FILLER_38_84,VDD,Metal1,46.5600,162.5400,1.199965
FILLER_38_76,VDD,Metal1,42.4800,162.5400,1.199967
FILLER_38_65,VDD,Metal1,37.2000,162.5400,1.199989
FILLER_38_63,VDD,Metal1,36.4800,162.5400,1.199990
FILLER_38_56,VDD,Metal1,34.3290,161.9410,1.199991
FILLER_38_49,VDD,Metal1,30.9690,161.9410,1.199992
FILLER_38_42,VDD,Metal1,27.6090,161.9410,1.199993
FILLER_38_35,VDD,Metal1,24.2490,161.9410,1.199994
FILLER_38_28,VDD,Metal1,20.8890,161.9410,1.199996
FILLER_38_21,VDD,Metal1,17.5290,161.9410,1.199996
FILLER_38_14,VDD,Metal1,14.1690,161.9410,1.199995
FILLER_38_7,VDD,Metal1,10.8090,161.9410,1.199995
FILLER_38_0,VDD,Metal1,7.4490,161.9410,1.199995
FILLER_37_922,VDD,Metal1,449.2910,155.5760,1.199992
FILLER_37_915,VDD,Metal1,446.6490,155.5780,1.199992
FILLER_37_908,VDD,Metal1,443.2890,155.5780,1.199992
FILLER_37_901,VDD,Metal1,439.9290,155.5780,1.199992
FILLER_37_878,VDD,Metal1,427.4400,154.9800,1.199992
FILLER_37_871,VDD,Metal1,425.5290,155.5780,1.199992
FILLER_37_864,VDD,Metal1,422.1690,155.5780,1.199992
FILLER_37_857,VDD,Metal1,418.8090,155.5780,1.199992
FILLER_37_850,VDD,Metal1,415.4490,155.5780,1.199992
FILLER_37_843,VDD,Metal1,412.0890,155.5780,1.199992
FILLER_37_836,VDD,Metal1,408.7290,155.5780,1.199992
FILLER_37_829,VDD,Metal1,405.3690,155.5780,1.199992
FILLER_37_822,VDD,Metal1,402.0090,155.5780,1.199992
FILLER_37_815,VDD,Metal1,398.6490,155.5780,1.199991
FILLER_37_808,VDD,Metal1,395.2890,155.5780,1.199990
FILLER_37_801,VDD,Metal1,391.9290,155.5780,1.199990
FILLER_37_787,VDD,Metal1,383.7600,154.9800,1.199990
FILLER_37_780,VDD,Metal1,381.8490,155.5780,1.199990
FILLER_37_773,VDD,Metal1,378.4890,155.5780,1.199990
FILLER_37_766,VDD,Metal1,375.1290,155.5780,1.199990
FILLER_37_759,VDD,Metal1,371.7690,155.5780,1.199990
FILLER_37_748,VDD,Metal1,365.2800,154.9800,1.199990
FILLER_37_744,VDD,Metal1,363.8510,155.5760,1.199990
FILLER_37_737,VDD,Metal1,361.2090,155.5780,1.199991
FILLER_37_730,VDD,Metal1,357.8490,155.5780,1.199991
FILLER_37_723,VDD,Metal1,354.4890,155.5780,1.199991
FILLER_37_716,VDD,Metal1,351.1290,155.5780,1.199992
FILLER_37_709,VDD,Metal1,347.7690,155.5780,1.199992
FILLER_37_702,VDD,Metal1,344.4090,155.5780,1.199993
FILLER_37_692,VDD,Metal1,338.1600,154.9800,1.199993
FILLER_37_688,VDD,Metal1,336.9710,155.5760,1.199993
FILLER_37_681,VDD,Metal1,334.3290,155.5780,1.199994
FILLER_37_674,VDD,Metal1,330.9690,155.5780,1.199994
FILLER_37_667,VDD,Metal1,327.6090,155.5780,1.199995
FILLER_37_660,VDD,Metal1,324.2490,155.5780,1.199996
FILLER_37_653,VDD,Metal1,320.8890,155.5780,1.199995
FILLER_37_646,VDD,Metal1,317.5290,155.5780,1.199994
FILLER_37_639,VDD,Metal1,314.1690,155.5780,1.199992
FILLER_37_632,VDD,Metal1,310.8090,155.5780,1.199991
FILLER_37_625,VDD,Metal1,307.4490,155.5780,1.199989
FILLER_37_618,VDD,Metal1,304.0890,155.5780,1.199987
FILLER_37_611,VDD,Metal1,300.7290,155.5780,1.199987
FILLER_37_604,VDD,Metal1,297.3690,155.5780,1.199987
FILLER_37_597,VDD,Metal1,294.0090,155.5780,1.199987
FILLER_37_590,VDD,Metal1,290.6490,155.5780,1.199987
FILLER_37_583,VDD,Metal1,287.2890,155.5780,1.199987
FILLER_37_576,VDD,Metal1,283.9290,155.5780,1.199987
FILLER_37_569,VDD,Metal1,280.5690,155.5780,1.199987
FILLER_37_562,VDD,Metal1,277.2090,155.5780,1.199987
FILLER_37_555,VDD,Metal1,273.8490,155.5780,1.199988
FILLER_37_548,VDD,Metal1,270.4890,155.5780,1.199988
FILLER_37_541,VDD,Metal1,267.1290,155.5780,1.199992
FILLER_37_534,VDD,Metal1,263.7690,155.5780,1.199992
FILLER_37_527,VDD,Metal1,260.4090,155.5780,1.199992
FILLER_37_520,VDD,Metal1,257.0490,155.5780,1.199992
FILLER_37_498,VDD,Metal1,245.0400,154.9800,1.199999
FILLER_37_494,VDD,Metal1,243.8510,155.5760,1.199999
FILLER_37_482,VDD,Metal1,237.6000,154.9800,1.199998
FILLER_37_478,VDD,Metal1,236.1710,155.5760,1.199998
FILLER_37_471,VDD,Metal1,233.5290,155.5780,1.199998
FILLER_37_464,VDD,Metal1,230.1690,155.5780,1.199993
FILLER_37_457,VDD,Metal1,226.8090,155.5780,1.199992
FILLER_37_445,VDD,Metal1,221.0490,155.5780,1.199991
FILLER_37_438,VDD,Metal1,217.6890,155.5780,1.199991
FILLER_37_427,VDD,Metal1,210.9600,154.9800,1.199992
FILLER_37_420,VDD,Metal1,209.0490,155.5780,1.199992
FILLER_37_410,VDD,Metal1,202.8000,154.9800,1.199993
FILLER_37_406,VDD,Metal1,201.6110,155.5760,1.199993
FILLER_37_399,VDD,Metal1,198.9690,155.5780,1.199993
FILLER_37_392,VDD,Metal1,195.6090,155.5780,1.199994
FILLER_37_337,VDD,Metal1,169.2090,155.5780,1.199996
FILLER_37_330,VDD,Metal1,165.8490,155.5780,1.199996
FILLER_37_325,VDD,Metal1,162.0000,154.9800,1.199996
FILLER_37_323,VDD,Metal1,161.2800,154.9800,1.199996
FILLER_37_316,VDD,Metal1,159.1290,155.5780,1.199996
FILLER_37_309,VDD,Metal1,155.7690,155.5780,1.199996
